Id,Label,timeset,0,1,2,3,4,5,6,7,8,9,bday,kclique,demon,louvain,infomap,Degree,componentnumber,Weighted Degree,modularity_class
2206609,2206609,,"Reinaldo Castineira, R",36,2505,2467,0.1,6,24,6,ESP,M,1980,0,0,9,12,1,0,1,16
4203380,4203380,,"Miladinovic, I",151,2583,2532,-16.3,34,96,21,SRB,M,1974,12,25,4,6,15,0,15,12
24164879,24164879,,"Lomasov, Semyon",166,2559,2441,106.8,45,83,38,RUS,M,2002,0,30,1,1,9,0,9,2
922641,922641,,"Benkovic, P",71,2436,2400,36.4,9,45,17,SRB,M,1980,0,25,4,6,3,0,3,12
922277,922277,,"Vuckovic, Bo",96,2604,2558,-46.9,25,54,17,SRB,M,1980,0,25,4,6,7,0,7,12
1512633,1512633,,"Haldorsen, Benjamin",67,2461,2405,-23.4,10,22,35,NOR,M,1999,0,25,13,26,2,0,2,6
722413,722413,,"Banusz, T",469,2641,2556,27.5,167,236,66,HUN,M,1989,0,30,4,14,32,0,32,11
921629,921629,,"Perunovic, Mil",415,2639,2569,-15.1,136,211,68,SRB,M,1984,12,34,4,6,33,0,33,12
915483,915483,,"Milanovic, Da",225,2510,2454,66.6,68,92,65,SRB,M,1974,12,27,4,6,18,0,18,12
14114089,14114089,,"Tarlev, K",115,2598,2524,11.1,30,71,14,UKR,M,1987,0,18,6,20,5,0,5,4
5900212,5900212,,"Kotronias, V",189,2595,2462,-88.9,49,77,63,GRE,M,1964,0,2,18,36,8,0,8,13
913723,913723,,"Brenjo, S",127,2516,2416,-5.1,13,89,25,SRB,M,1974,12,27,4,6,16,0,16,12
14112906,14112906,,"Kuzubov, Y",565,2701,2615,-96.7,207,249,109,UKR,M,1990,4,34,1,1,47,0,47,8
912417,912417,,"Ivanisevic, I",553,2665,2562,-112.7,198,247,108,SRB,M,1977,12,34,4,6,46,0,46,12
922722,922722,,"Miljkovic, Mir1",107,2494,2449,-12.3,13,69,25,SRB,M,1985,0,25,4,6,3,0,3,12
900788,900788,,"Lazic, Mir",118,2497,2420,23.3,20,74,24,SRB,M,1966,0,0,4,6,6,0,6,12
943746,943746,,"Cabarkapa, N",73,2454,2404,-6,11,39,23,SRB,M,1996,0,27,4,6,4,0,4,12
903124,903124,,"Kovacevic, A",267,2572,2480,-122,46,169,52,SRB,M,1974,12,30,4,6,23,0,23,12
22275991,22275991,,"Suarez Gomez, Julio",66,2491,2400,7.9,11,30,25,ESP,M,1998,0,0,0,44,3,0,3,19
14200937,14200937,,"Gareev, T",308,2676,2557,-113.7,105,130,73,USA,M,1988,4,34,21,3,20,0,20,3
11600748,11600748,,"Starostits, I",206,2494,2404,-70.5,23,112,71,LAT,M,1979,11,25,9,12,12,0,12,16
1160664,1160664,,"Jarmula, L",127,2512,2444,-9.5,24,59,44,POL,M,1998,0,0,3,7,4,0,4,11
751499,751499,,"Kantor, G",170,2527,2402,24.8,36,96,38,HUN,M,1999,3,13,4,14,7,0,7,11
4100603,4100603,,"Rashkovsky, N",31,2486,2470,-1.2,5,16,10,RUS,M,1946,0,0,5,32,1,0,1,7
415820,415820,,"Haria, R",89,2450,2415,3.4,12,36,41,ENG,M,1999,0,7,13,18,2,0,2,6
3508455,3508455,,"Aguero Jimenez, L",62,2505,2405,-18.5,8,33,21,CUB,M,1991,0,31,0,19,3,0,3,19
13306766,13306766,,"Sargsyan, Shant",171,2540,2409,197.2,46,87,38,ARM,M,2002,10,34,8,15,15,0,15,19
5101174,5101174,,"Gonzalez Garcia, J2",76,2532,2485,-12.3,14,46,16,ESP,M,1973,0,24,0,19,4,0,4,19
3800229,3800229,,"Munoz Pantoja, M",334,2514,2401,157.9,71,170,93,ESP,M,1975,25,34,0,19,29,0,29,19
12521604,12521604,,"Lorparizangeneh, S",179,2524,2404,71.5,37,98,44,IRI,M,1999,29,34,6,20,13,0,13,4
4158814,4158814,,"Andreikin, D",880,2743,2700,136.9,323,415,142,RUS,M,1990,4,34,1,1,95,0,95,8
916412,916412,,"Tadic, Br",118,2525,2464,55,27,68,23,SRB,M,1973,0,27,4,6,11,0,11,12
1105680,1105680,,"Markowski, T",127,2583,2537,24.8,42,54,31,POL,M,1975,0,27,3,7,9,0,9,11
4671910,4671910,,"Kraemer, Mart",152,2586,2506,33.2,40,72,40,GER,M,1987,0,34,5,30,5,0,5,12
1600087,1600087,,"Kessler, L",53,2455,2407,-19.1,6,25,22,AUT,M,1997,0,0,5,30,1,0,1,12
4100379,4100379,,"Dvoirys, S",157,2584,2502,3.6,50,70,37,RUS,M,1958,0,0,21,52,5,0,5,3
2804158,2804158,,"Roiz, M",244,2623,2572,-24.3,66,139,39,ISR,M,1983,0,30,5,29,6,0,6,3
627089,627089,,"Sokolov, And1",132,2577,2489,-32,15,94,23,FRA,M,1963,0,32,5,16,8,0,8,4
2813416,2813416,,"Gorodetzky, David",77,2461,2409,71.7,19,32,26,ISR,M,2000,0,0,5,29,1,0,1,4
4201990,4201990,,"Mastrovasilis, A",208,2555,2473,56.8,36,127,45,GRE,M,1979,0,25,18,36,12,0,12,13
4100654,4100654,,"Yakovich, Yur",37,2539,2515,-4.2,2,23,12,RUS,M,1962,0,0,1,1,2,0,2,2
931152,931152,,"Bogosavljevic, B",160,2552,2497,-0.6,46,77,37,SRB,M,1988,12,25,4,6,17,0,17,12
901890,901890,,"Vratonjic, S",44,2417,2401,-1.2,6,23,15,SRB,M,1965,0,0,4,6,1,0,1,12
12000035,12000035,,"Atlas, V",66,2456,2430,-34.9,8,34,24,AUT,M,1968,0,0,93,69,2,81,2,14
1300040,1300040,,"Hug, W",45,2483,2469,-2.1,2,39,4,SUI,M,1952,0,0,5,27,3,0,3,12
901504,901504,,"Markovic, Miros1",158,2498,2416,-22.5,34,79,45,SRB,M,1973,12,27,4,6,15,0,15,12
2801914,2801914,,"Mikhalevski, V",381,2583,2503,-37.3,108,153,120,ISR,M,1972,0,34,21,3,26,0,26,3
600040,600040,,"Renet, O",67,2535,2469,57.6,19,36,12,FRA,M,1964,0,0,5,27,2,0,2,12
14108801,14108801,,"Kislinsky, A",233,2574,2425,-18.3,64,94,75,CZE,M,1984,14,34,3,5,24,0,24,11
14114224,14114224,,"Golubka, P",135,2509,2402,110,36,66,33,UKR,M,1989,0,0,13,59,3,0,3,13
2810301,2810301,,"Bakalchuk, Johnatan",48,2456,2400,39.7,8,27,13,ISR,M,1998,0,0,5,29,1,0,1,3
4636945,4636945,,"Breder, D",75,2488,2438,23.4,14,45,16,GER,M,1980,0,0,5,30,2,0,2,12
1301764,1301764,,"Forster, Ri",58,2466,2446,-21.6,9,25,24,SUI,M,1975,0,0,5,27,3,0,3,12
2809958,2809958,,"Baron, Ta",265,2557,2451,-7.9,72,99,94,ISR,M,1992,0,30,5,29,11,0,11,3
4101286,4101286,,"Petrov, N",219,2610,2418,51.4,63,115,41,RUS,M,1996,0,27,6,24,9,0,9,2
920479,920479,,"Savic, Miod1",282,2545,2472,-20.4,64,177,41,SRB,M,1977,12,27,4,6,35,0,35,12
2803879,2803879,,"Bar, R",21,2497,2468,1.7,4,12,5,ISR,M,1982,0,0,101,79,1,89,1,15
2804140,2804140,,"Golod, V",84,2578,2503,-33.7,19,49,16,ISR,M,1971,0,0,5,29,3,0,3,3
901172,901172,,"Drazic, S",300,2516,2401,0.8,29,185,86,SRB,M,1967,12,30,4,6,25,0,25,12
14505959,14505959,,"Jankovic, A",275,2591,2534,-79.3,59,155,61,CRO,M,1983,18,30,4,9,24,0,24,12
24624632,24624632,,"Heimann, An",271,2635,2480,28.9,75,156,40,GER,M,1992,0,30,5,27,8,0,8,4
2800055,2800055,,"Boruchovsky, A",231,2565,2415,108.4,65,103,63,ISR,M,1997,0,30,5,29,5,0,5,8
611190,611190,,"Riff, JN",200,2519,2427,43.6,34,116,50,FRA,M,1981,0,34,5,16,9,0,9,4
1300024,1300024,,"Brunner, L",34,2461,2446,-10,4,18,12,SUI,M,1967,0,0,5,27,1,0,1,12
2800705,2800705,,"Zoler, D",86,2553,2484,-11,20,34,32,ISR,M,1974,0,0,5,29,1,0,1,4
4642325,4642325,,"Prusikin, M",118,2555,2510,-35.3,15,76,27,GER,M,1978,0,25,5,27,5,0,5,16
1308173,1308173,,"Kurmann, O",142,2481,2411,-20.1,18,70,54,SUI,M,1985,0,32,5,27,9,0,9,4
11600047,11600047,,"Lanka, Z",63,2450,2410,10.1,8,33,22,LAT,M,1960,0,0,5,30,1,0,1,12
4115341,4115341,,"Tregubov, P",471,2629,2571,-234.4,125,201,145,RUS,M,1971,4,34,1,1,30,0,30,2
4151984,4151984,,"Geller, J",187,2569,2472,29.1,53,66,68,RUS,M,1986,4,30,1,1,8,0,8,2
2047640,2047640,,"Xiong, Jeffery",613,2703,2412,239.8,221,264,128,USA,M,2000,4,34,21,3,62,0,62,3
1303422,1303422,,"Gallagher, Jo",115,2518,2433,-7.7,21,54,40,SUI,M,1964,0,25,5,27,7,0,7,4
4100484,4100484,,"Glek, I",120,2464,2403,33.2,30,29,61,RUS,M,1961,0,27,1,46,4,0,4,2
13302000,13302000,,"Andriasian, Z",692,2631,2585,152.6,226,317,149,ARM,M,1989,33,34,8,15,66,0,66,19
4145097,4145097,,"Zakhartsov, Vl",252,2503,2407,17,51,98,103,RUS,M,1997,4,30,1,1,22,0,22,2
4100107,4100107,,"Dreev, A",875,2679,2628,-72.3,313,380,182,RUS,M,1969,4,34,1,1,96,0,96,2
4121996,4121996,,"Dvalishvili, P",131,2442,2407,105.2,32,50,49,RUS,M,1973,4,30,1,1,17,0,17,2
2059630,2059630,,"Tang, Andrew",205,2513,2416,200.9,71,55,79,USA,M,1999,0,33,21,3,8,0,8,3
14603853,14603853,,"Lenic, L",418,2662,2611,-135,116,227,75,SLO,M,1988,4,34,4,1,27,0,27,8
4119932,4119932,,"Rychagov, A",191,2561,2517,-8.6,46,108,37,RUS,M,1979,0,25,18,46,9,0,9,13
4118987,4118987,,"Najer, E",607,2706,2626,-107.8,227,220,160,RUS,M,1977,34,34,1,1,74,0,74,2
4192036,4192036,,"Seliverstov, Vl",132,2464,2413,143.9,46,31,55,RUS,M,1990,4,30,1,1,9,0,9,2
2021285,2021285,,"Lenderman, A",477,2640,2527,90.7,164,209,104,USA,M,1989,4,34,21,3,46,0,46,3
4120027,4120027,,"Iskusnyh, S",74,2495,2460,7.1,16,27,31,RUS,M,1974,0,27,1,1,2,0,2,2
5010608,5010608,,"Gupta, Ab",623,2667,2581,-37.7,263,229,131,IND,M,1989,33,34,6,10,47,0,47,9
1618423,1618423,,"Froewis, G",141,2463,2415,-4.3,23,66,52,AUT,M,1990,0,30,5,30,10,0,10,12
4198603,4198603,,"Shimanov, A",601,2664,2587,67.2,209,277,115,RUS,M,1992,4,34,21,1,62,0,62,2
753246,753246,,"Kozak, Adam",90,2495,2411,81.8,17,53,20,HUN,M,2002,0,0,4,14,1,0,1,11
2800039,2800039,,"Greenfeld, A",245,2569,2490,-65,60,117,68,ISR,M,1964,0,30,13,16,8,0,8,6
1103261,1103261,,"Jakubiec, A",135,2535,2477,-24.1,23,82,30,POL,M,1973,0,0,3,7,5,0,5,11
13700278,13700278,,"Kotsur, P",110,2570,2527,-11.5,28,39,43,KAZ,M,1974,0,0,1,1,1,0,1,8
1102222,1102222,,"Jaracz, P",204,2548,2453,16.5,41,110,53,POL,M,1975,0,30,3,7,12,0,12,11
4101405,4101405,,"Ulibin, M",171,2553,2469,-38.2,41,72,58,RUS,M,1971,0,0,3,31,3,0,3,16
4168437,4168437,,"Smirnov, Alexey",72,2466,2405,2.3,15,20,37,RUS,M,1983,0,0,1,1,1,0,1,2
1040634,1040634,,"Kevlishvili, Robby",203,2502,2402,208.8,59,77,67,NED,M,2001,0,30,5,11,10,0,10,4
14600684,14600684,,"Tratar, M",199,2517,2439,-11.9,21,130,48,SLO,M,1974,0,30,4,9,14,0,14,12
813575,813575,,"Rombaldoni, D",90,2511,2462,-16.4,26,32,32,ITA,M,1989,28,26,18,21,7,0,7,13
916366,916366,,"Stojanovic, Mih",150,2579,2471,-35.5,28,90,32,SRB,M,1977,0,27,5,27,10,0,10,16
4119991,4119991,,"Ovetchkin, R",89,2546,2501,26.6,22,42,25,RUS,M,1973,0,34,1,1,4,0,4,2
916358,916358,,"Lajthajm, B",233,2539,2401,40.5,42,136,55,SRB,M,1976,12,27,4,6,22,0,22,12
1305239,1305239,,"Loetscher, R",102,2458,2402,-62.6,12,46,44,SUI,M,1982,0,25,5,27,4,0,4,4
13601865,13601865,,"Aroshidze, L",129,2582,2497,-78.5,31,68,30,ESP,M,1985,0,31,0,19,9,0,9,19
4662997,4662997,,"Rotstein, A",102,2512,2471,-122.3,13,50,39,GER,M,1961,0,0,6,43,3,0,3,19
700118,700118,,"Horvath, Cs1",231,2560,2497,15,38,155,38,HUN,M,1968,0,30,4,14,20,0,20,11
6349196,6349196,,"Ozen, Deniz",67,2431,2403,8.9,4,44,19,TUR,M,2001,0,0,8,13,3,0,3,1
2293307,2293307,,"Santos Latasa, J",268,2594,2418,32,79,127,62,ESP,M,1996,0,34,0,50,11,0,11,8
13604040,13604040,,"Arabidze, M",30,2411,2402,-8.2,6,10,14,GEO,F,1994,0,0,2,2,1,0,1,7
13405764,13405764,,"Asadli, Vugar",109,2502,2406,62.3,17,63,29,AZE,M,2001,0,0,8,13,5,0,5,1
1171097,1171097,,"Cukrowski, F",55,2431,2401,-40.9,6,22,27,POL,M,1996,0,0,3,7,2,0,2,11
14100584,14100584,,"Maksimenko, An",141,2554,2461,-85,17,86,38,UKR,M,1969,0,25,3,7,2,0,2,11
13400304,13400304,,"Mirzoev, A",342,2565,2456,16.5,68,229,45,AZE,M,1978,0,34,6,13,19,0,19,4
900168,900168,,"Todorovic, GM",108,2502,2415,-34.6,13,66,29,SRB,M,1963,0,25,4,6,8,0,8,12
14105500,14105500,,"Sumets, A",333,2640,2551,-129.9,91,197,45,UKR,M,1980,0,30,18,23,9,0,9,13
10200010,10200010,,"Murshed, N",79,2488,2403,-37.1,9,40,30,BAN,M,1966,0,1,6,45,6,0,6,9
14608162,14608162,,"Tomazini, Z",103,2439,2401,-39.6,17,29,57,SLO,M,1994,0,0,4,9,1,0,1,12
12511412,12511412,,"Pourramezanali, A",246,2543,2424,2.9,54,111,81,IRI,M,1992,29,34,6,20,20,0,20,4
4192516,4192516,,"Duzhakov, I",103,2448,2401,-19.7,17,38,48,RUS,M,1991,0,27,1,1,5,0,5,2
13403028,13403028,,"Bajarani, U",222,2551,2417,88.7,60,97,65,AZE,M,1995,0,30,8,13,10,0,10,1
24147338,24147338,,"Palchun, G",48,2454,2441,-6.9,16,5,27,RUS,M,1996,0,0,1,1,1,0,1,2
13507443,13507443,,"Kazakovskiy, Valeriy",132,2462,2405,94.3,32,54,46,LTU,M,2000,0,0,1,1,2,0,2,2
24130737,24130737,,"Fedoseev, Vl3",887,2733,2495,116.8,360,327,200,RUS,M,1995,4,34,1,1,108,0,108,2
4142578,4142578,,"Khismatullin, D",787,2714,2600,-39.5,327,255,205,RUS,M,1984,4,34,1,1,80,0,80,2
14204223,14204223,,"Vokhidov, Shamsiddin",124,2518,2401,95.9,37,38,49,UZB,M,2002,0,0,6,41,4,0,4,4
4129725,4129725,,"Galliamova, A",129,2484,2422,-25.8,34,39,56,RUS,F,1972,8,32,2,2,12,0,12,7
13504037,13504037,,"Gorovets, A",263,2551,2442,96.6,62,131,70,BLR,M,1987,30,34,21,3,20,0,20,3
4174003,4174003,,"Belous, V",403,2587,2490,-11.6,148,128,127,RUS,M,1993,4,34,1,1,32,0,32,2
2283352,2283352,,"Arribas Lopez, A",195,2559,2436,-78.6,47,78,70,ESP,M,1993,0,33,21,44,8,0,8,3
4170083,4170083,,"Matsenko, S",202,2563,2454,25.6,40,114,48,RUS,M,1990,0,30,21,3,6,0,6,2
2811154,2811154,,"Raznikov, D",197,2514,2462,64.4,38,99,60,ISR,M,1993,0,34,21,3,6,0,6,3
1136720,1136720,,"Drozdowski, K",185,2508,2426,56.6,39,84,62,POL,M,1996,0,33,21,3,6,0,6,3
2811111,2811111,,"Nakar, Ey",137,2498,2409,17.2,20,62,55,ISR,M,1993,0,33,21,52,6,0,6,3
14117207,14117207,,"Baryshpolets, A",229,2609,2487,2.5,69,104,56,UKR,M,1991,0,33,21,3,6,0,6,11
2062674,2062674,,"Hilby, Craig",62,2445,2401,28.2,14,24,24,USA,M,2000,0,0,21,3,2,0,2,3
2069342,2069342,,"Checa, Nicolas",144,2508,2400,106.3,33,70,41,USA,M,2001,0,34,21,3,13,0,13,3
2804336,2804336,,"Reshef, O",91,2497,2402,-14.1,12,43,36,ISR,M,1997,0,0,21,3,3,0,3,3
114987,114987,,"Kovalyov, A",263,2664,2593,8.1,79,155,29,CAN,M,1992,0,34,21,3,22,0,22,3
2060531,2060531,,"Wheeler, Cameron",29,2424,2406,7.7,4,11,14,USA,M,2000,0,0,21,3,1,0,1,3
2809060,2809060,,"Popilski, G",207,2572,2450,61.2,49,98,60,ISR,M,1993,4,34,21,3,9,0,9,3
13603647,13603647,,"Javakhadze, Z",126,2481,2406,28.8,25,46,55,GEO,M,1993,0,34,21,3,4,0,4,3
30901561,30901561,,"Jacobson, Brandon",85,2503,2404,-40.6,15,33,37,USA,M,2003,0,0,21,34,7,0,7,3
30909694,30909694,,"Yoo, Christopher Woojin",36,2430,2402,-21.4,5,14,17,USA,M,2006,0,0,21,34,1,0,1,3
5200156,5200156,,"Sevillano, E",70,2526,2423,-5.9,14,36,20,USA,M,1968,0,19,21,42,6,0,6,3
5018137,5018137,,"Ashwin, J",216,2515,2442,87.8,47,109,60,IND,M,1990,0,34,21,3,15,0,15,3
2033801,2033801,,"Korley, K",126,2468,2409,48.7,32,43,51,DEN,M,1993,0,0,21,34,5,0,5,3
2008424,2008424,,"Wang, K",44,2450,2414,15.3,8,21,15,USA,M,1997,0,0,21,34,2,0,2,3
14113325,14113325,,"Shtembuliak, E",126,2548,2402,53.6,36,48,42,UKR,M,1999,0,0,21,3,3,0,3,3
722960,722960,,"Berczes, D",216,2548,2461,63.7,52,119,45,HUN,M,1990,0,34,21,3,19,0,19,3
1271703,1271703,,"Krassowizkij, J",106,2474,2402,12.7,15,51,40,GER,M,1992,0,0,4,55,3,0,3,12
1112848,1112848,,"Jakubowski, K",250,2575,2507,-91.6,72,101,77,POL,M,1983,4,30,3,7,19,0,19,11
2034239,2034239,,"Ostrovskiy, Al",104,2453,2401,43.5,18,51,35,USA,M,1996,0,0,21,34,4,0,4,3
14116367,14116367,,"Vorontsov, P",113,2578,2405,22.2,26,58,29,UKR,M,1998,0,27,21,3,3,0,3,3
300160,300160,,"Haba, P",114,2522,2432,8.6,17,70,27,CZE,M,1965,0,25,3,5,5,0,5,11
13300873,13300873,,"Harutjunyan, G",157,2472,2407,7.6,31,64,62,ARM,M,1981,10,30,8,15,8,0,8,19
5005779,5005779,,"Venkatesh, M",192,2528,2400,36.8,49,71,72,IND,M,1985,0,34,6,10,5,0,5,9
1606310,1606310,,"Schnider, G",51,2430,2403,3.2,4,33,14,AUT,M,1979,0,0,4,30,1,0,1,12
4133285,4133285,,"Bryzgalin, K",109,2490,2424,139.3,25,55,29,RUS,M,1982,0,34,1,1,3,0,3,2
2801795,2801795,,"Steinberg, N",144,2543,2416,29.7,35,59,50,ISR,M,1998,0,30,3,29,4,0,4,3
8607508,8607508,,"Li, Di",222,2535,2420,65.7,49,94,79,CHN,M,1999,4,34,24,4,22,0,22,9
14500299,14500299,,"Fercec, N",88,2502,2436,-70.4,8,46,34,CRO,M,1961,18,30,4,9,9,0,9,12
12511099,12511099,,"Mousavi, Se",157,2492,2412,30.6,22,79,56,IRI,M,1998,29,34,6,20,20,0,20,4
12502200,12502200,,"Darini, P",221,2535,2439,5.5,54,78,89,IRI,M,1991,29,34,6,20,22,0,22,4
13601784,13601784,,"Shanava, K",174,2589,2499,-62.1,42,88,44,GEO,M,1985,7,30,8,13,10,0,10,1
13301004,13301004,,"Grigoryan, K2",519,2616,2508,137.2,217,192,110,ARM,M,1995,10,34,8,15,36,0,36,19
302759,302759,,"Pulpan, J",47,2418,2400,-3.4,4,26,17,CZE,M,1998,0,0,3,5,3,0,3,11
24129100,24129100,,"Matinian, N",190,2514,2425,125.5,46,78,66,RUS,M,1992,4,34,1,1,13,0,13,2
801038,801038,,"Bruno, Fabi",118,2448,2408,-48.3,14,56,48,ITA,M,1960,0,26,18,21,13,0,13,13
349658,349658,,"Vykouk, Jan",180,2477,2413,29.2,34,87,59,CZE,M,2000,14,29,3,5,9,0,9,11
2299100,2299100,,"Tejedor Fuentes, E",45,2453,2408,39.7,11,17,17,ESP,M,1995,0,27,1,1,3,0,3,8
1606212,1606212,,"Kilgus, G",80,2445,2400,-32.8,6,43,31,AUT,M,1976,0,4,4,30,6,0,6,12
2203138,2203138,,"Del Rio de Angelis, S",219,2556,2457,27.6,56,122,41,ESP,M,1976,0,31,0,19,11,0,11,19
2255570,2255570,,"Cuenca Jimenez, J",241,2541,2473,-66.1,55,99,87,ESP,M,1987,0,34,0,37,8,0,8,8
2278189,2278189,,"Espinosa Aranda, A",108,2497,2400,29.5,8,70,30,ESP,M,1992,0,27,0,19,6,0,6,8
895733,895733,,"Sonis, Francesco",157,2499,2401,74.1,30,77,50,ITA,M,2002,27,30,18,21,13,0,13,13
32011601,32011601,,"Garriga Cazorla, Pere",52,2495,2400,-16,11,16,25,ESP,M,1998,0,0,0,72,2,0,2,19
1503014,1503014,,"Carlsen, M",1261,2882,2822,384.8,610,505,146,NOR,M,1990,4,34,1,1,70,0,70,8
2209390,2209390,,"Shirov, A",734,2718,2630,-72.7,294,320,120,ESP,M,1972,11,34,1,1,71,0,71,2
2200015,2200015,,"Illescas Cordoba, M",86,2620,2475,-24.9,26,42,18,ESP,M,1965,0,27,5,1,4,0,4,8
5024366,5024366,,"Anurag, M",142,2497,2401,58.1,34,47,61,IND,M,1995,0,0,6,10,4,0,4,19
4401190,4401190,,"Cuartas, Ja",139,2542,2455,0.3,28,79,32,COL,M,1975,0,33,0,19,10,0,10,19
24176729,24176729,,"Golubov, Saveliy",312,2516,2405,146,70,140,102,RUS,M,2000,4,34,1,1,29,0,29,2
4126297,4126297,,"Loginov, Va",41,2493,2478,-17.2,8,13,20,RUS,M,1955,0,0,9,12,1,0,1,16
800511,800511,,"Bellia, F",134,2461,2405,-1.3,18,65,51,ITA,M,1963,27,26,18,21,10,0,10,13
5045185,5045185,,"Vaibhav, S",260,2599,2485,-0.6,86,104,70,IND,M,1997,0,34,6,10,13,0,13,9
642908,642908,,"Moussard, J",331,2605,2402,23.3,120,105,106,FRA,M,1995,6,34,5,16,24,0,24,4
662569,662569,,"Sochacki, C",87,2482,2402,-9.8,20,25,42,FRA,M,1994,0,34,5,16,4,0,4,4
1006088,1006088,,"Werle, J",182,2567,2511,-29.1,48,82,52,NED,M,1984,0,30,5,11,9,0,9,4
719030,719030,,"Torma, R",102,2499,2417,75.8,32,50,20,HUN,M,1986,0,25,4,14,5,0,5,11
14122480,14122480,,"Vetoshko, V",110,2534,2402,38.5,28,55,27,UKR,M,1998,0,0,3,7,3,0,3,11
13301527,13301527,,"Gharamian, T",312,2663,2586,-71,87,185,40,FRA,M,1984,6,34,5,16,20,0,20,4
4122690,4122690,,"Shinkevich, V",105,2489,2429,70.4,27,36,42,RUS,M,1982,0,27,1,49,2,0,2,2
2812320,2812320,,"Kobo, Ori",173,2510,2410,7,46,53,74,ISR,M,1997,0,30,5,29,4,0,4,3
5202248,5202248,,"Dimakiling, O",105,2470,2400,92.8,30,26,49,PHI,M,1980,0,0,4,28,5,0,5,11
8602883,8602883,,Wang Hao,937,2752,2678,-23.8,316,436,185,CHN,M,1989,4,34,1,1,93,0,93,8
4108566,4108566,,"Tsydypov, Z",254,2573,2402,61.3,80,77,97,RUS,M,1996,4,30,1,1,22,0,22,2
620084,620084,,"Cornette, M",369,2620,2532,-77.8,99,187,83,FRA,M,1985,6,34,5,16,18,0,18,4
616915,616915,,"Gozzoli, Y",185,2630,2523,28,49,109,27,FRA,M,1983,6,34,5,16,13,0,13,4
4100638,4100638,,"Sveshnikov, E",170,2534,2464,-0.3,34,85,51,RUS,M,1950,0,34,9,32,10,0,10,16
609404,609404,,"Le Roux, JP",222,2588,2523,-43.8,72,82,68,FRA,M,1982,6,34,5,16,17,0,17,4
1126881,1126881,,"Swiercz, D",634,2670,2585,-1.1,209,300,125,USA,M,1994,9,34,21,1,59,0,59,11
4650905,4650905,,"Levin, F",141,2530,2457,18.9,19,99,23,GER,M,1958,0,0,5,11,5,0,5,4
3900410,3900410,,"Pulvett, D",77,2474,2405,47.1,20,29,28,ESP,M,1991,0,31,0,19,3,0,3,19
662399,662399,,"Lagarde, Max",438,2631,2501,37.8,174,156,108,FRA,M,1994,6,34,5,16,33,0,33,4
5201330,5201330,,"Laylo, D",122,2511,2408,-19,19,63,40,PHI,M,1980,0,20,4,28,11,0,11,11
12401153,12401153,,Le Tuan Minh,87,2517,2429,72.7,28,33,26,VIE,M,1996,0,0,1,1,1,0,1,8
4102924,4102924,,"Novik, Ma",92,2486,2446,-25.9,12,47,33,RUS,M,1970,0,25,9,12,6,0,6,16
613762,613762,,"Maze, S",387,2628,2534,-136.8,111,172,104,FRA,M,1984,6,34,5,16,18,0,18,4
3504379,3504379,,"Fernandez Cardoso, A",96,2468,2403,-24.3,22,29,45,CUB,M,1981,4,33,0,22,10,0,10,3
8603537,8603537,,Zhou Jianchao,501,2635,2565,56.5,138,279,84,CHN,M,1988,4,34,24,4,47,0,47,9
8602387,8602387,,Gao Rui,230,2568,2417,23.4,44,121,65,CHN,M,1992,4,34,24,4,24,0,24,9
8602522,8602522,,Zhao Jun,348,2636,2578,0.8,98,177,73,CHN,M,1986,4,34,24,4,41,0,41,9
8604940,8604940,,"Xu, Yinglun",370,2562,2410,186.2,63,223,84,CHN,M,1996,4,34,24,4,37,0,37,9
8601429,8601429,,Wang Yue,585,2737,2673,-39.2,186,290,109,CHN,M,1987,4,34,24,4,65,0,65,8
5002150,5002150,,"Ganguly, S",627,2676,2595,-35.2,236,241,150,IND,M,1983,21,34,6,1,60,0,60,8
4151887,4151887,,"Vlasenko, M",50,2433,2400,-21.8,7,14,29,RUS,M,1984,0,0,1,1,1,0,1,2
3802124,3802124,,"Cruz, Jon",92,2473,2409,-34,16,37,39,PER,M,1990,0,31,0,19,7,0,7,19
14113171,14113171,,"Vovk, Y",268,2632,2562,23.4,106,96,66,UKR,M,1988,0,0,3,39,7,0,7,11
8609357,8609357,,"Li, Yankai",73,2459,2423,7.4,8,33,32,CHN,M,1997,0,30,24,4,3,0,3,9
8601674,8601674,,Zhou Weiqi,177,2646,2586,-11.6,42,97,38,CHN,M,1986,4,34,24,4,30,0,30,9
7101384,7101384,,"Megaranto, S",154,2548,2512,50.1,41,74,39,INA,M,1987,0,33,1,39,7,0,7,9
8602956,8602956,,Wen Yang,432,2631,2549,3.6,123,227,82,CHN,M,1988,4,34,24,4,54,0,54,9
8603294,8603294,,Liu Qingnan,107,2551,2500,48.5,23,51,33,CHN,M,1992,4,34,24,4,15,0,15,9
8603642,8603642,,Tan Zhongyi,482,2530,2460,192.6,169,184,129,CHN,F,1991,8,32,2,2,37,0,37,7
8608466,8608466,,"Ni, Shiqun",76,2450,2407,-26.1,8,43,25,CHN,F,1997,8,32,2,2,11,0,11,7
8602972,8602972,,Ding Yixin,151,2449,2416,-29.1,16,91,44,CHN,F,1991,8,32,2,2,17,0,17,7
1100750,1100750,,"Urban, K",51,2467,2418,2.6,8,27,16,POL,M,1968,0,0,3,7,3,0,3,11
14102234,14102234,,"Koziak, V",104,2515,2445,-5.5,18,60,26,UKR,M,1975,0,0,3,7,3,0,3,11
